title,media,date,datetime,desc,link,img,publisher
NATO has upped 'vigilance' amid suspected Russian sabotage operations - Stoltenberg,YouTube,2 days ago,2024-05-28 21:48:38.630922,A string of recent suspected sabotage operations across allied countries has the military alliance on the alert.,https://www.youtube.com/watch%3Fv%3Dber8OtupwjY&ved=2ahUKEwiWnP6irbaGAxWaE1kFHSRFCow4PBDF9AF6BAgEEAI&usg=AOvVaw2Z12LfzuThI6IR-de8T3WK,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"Right-wing violence is rising at an alarming rate, warn German victim support groups",Euronews.com,4 hours ago,2024-05-30 17:48:35.060795,"Violence against politicians has been dominating the headlines, but instances of everyday racism and anti-Semitic attacks are causing German victim advice...",https://www.euronews.com/my-europe/2024/05/30/right-wing-violence-is-rising-at-an-alarming-rate-warn-german-victim-support-groups&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIBxAC&usg=AOvVaw0dHIE9oVnSH4A6d8F-L1kU,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
European users alerted that Meta will use public posts to train AI,Euronews.com,6 hours ago,2024-05-30 15:48:35.072985,"Facebook and Instagram's parent company will soon use public posts “to help develop and improve AI,” European users were told.",https://www.euronews.com/next/2024/05/30/meta-will-soon-use-your-public-posts-to-train-its-ai-can-you-prevent-it&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQICRAC&usg=AOvVaw1kS9EJIpRvuw7X0HPsxFO6,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Forever chemicals: Report finds 'alarming' levels of groundwater contamination in Europe,Euronews.com,6 hours ago,2024-05-30 15:48:35.084598,Samples have revealed high levels of Trifluoroacetic acid in ten European countries' water supplies.,https://www.euronews.com/my-europe/2024/05/30/forever-chemicals-report-finds-alarming-levels-of-groundwater-contamination-in-europe&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQICBAC&usg=AOvVaw1c5Gs_fkMbNccKck37wsO0,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Slovenian government recognises Palestinian state pending parliament approval,Euronews.com,6 hours ago,2024-05-30 15:48:35.096099,"The small Alpine country's parliament must still ratify the decision, but it's widely seen as a formality, as none of the parliamentary parties in the...",https://www.euronews.com/my-europe/2024/05/30/slovenian-government-recognises-palestinian-state-pending-parliament-approval&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIABAC&usg=AOvVaw301gNyUyi6qc_6EWBQuDqZ,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Meet the young European climate activists running in the EU elections,Euronews.com,7 hours ago,2024-05-30 14:48:35.107861,A generation of young Europeans that became activists while still at school is now of age to take up positions in political office.,https://www.euronews.com/green/2024/05/30/young-green-and-european-meet-the-new-generation-of-eco-activists-running-in-the-eu-electi&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIAhAC&usg=AOvVaw3urEw6U-oTI7mVkQ_0dvvB,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
EU elections: Where do parties stand on anti-discrimination policies?,Euronews.com,7 hours ago,2024-05-30 14:48:35.119325,Only two of the European Parliaments seven political parties explicitly call for the swift adoption of a stalled directive to combat discrimination ahead of...,https://www.euronews.com/my-europe/2024/05/30/eu-elections-where-do-parties-stand-on-anti-discrimination-policies&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIARAC&usg=AOvVaw2z9z4w4tcVM8s-dgeyMPFz,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Spanish inflation rises for third consecutive month as energy costs climb,Euronews.com,8 hours ago,2024-05-30 13:48:35.130602,"A jump in electricity prices linked to higher VAT rates is pushing up inflation in Spain. Upticks are being seen across the eurozone, although the causes...",https://www.euronews.com/business/2024/05/30/spanish-inflation-rises-for-third-consecutive-month-as-energy-costs-climb&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIAxAC&usg=AOvVaw0R-_9aRL8-pI2ICpyA_zO3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
NATO foreign ministers discuss restrictions on Ukraine using their weapons to attack Russia,Euronews.com,9 hours ago,2024-05-30 12:48:35.142382,"The alliance's leaders are concerned that Russia is gaining an edge, but are unsure whether to allow Ukraine to hit back beyond its borders.",https://www.euronews.com/my-europe/2024/05/30/nato-foreign-ministers-discuss-restrictions-on-ukraine-using-their-weapons-to-attack-russi&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIBRAC&usg=AOvVaw3bL1R9ipmOX6xgwVK7_ZFm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Watch Live: Volcano on Iceland’s Reykjanes peninsula erupts,YouTube,9 hours ago,2024-05-30 12:48:35.153819,"A volcano in southwestern Iceland erupted Wednesday for the fifth time since December, spewing red lava that once again threatened the coastal town of...",https://www.youtube.com/watch%3Fv%3DMjBeCs3mASU&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIBBAC&usg=AOvVaw33gs-MoRvB6A7fekq5q86P,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Eurozone unemployment hits record low a week before ECB rate decision,Euronews.com,9 hours ago,2024-05-30 12:48:35.165073,"Falling unemployment could point to a brightening European outlook, with the Euro Area economic sentiment improving as well.",https://www.euronews.com/business/2024/05/30/eurozone-unemployment-hits-record-low-a-week-before-ecb-rate-decision&ved=2ahUKEwjsiqChrbaGAxWQGFkFHXPCCzQQxfQBegQIBhAC&usg=AOvVaw0r-iZLFbWkrzDdNuXeL7rp,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"Right-wing violence is rising at an alarming rate, warn German victim support groups",Euronews.com,4 hours ago,2024-05-30 17:48:35.529766,"Violence against politicians has been dominating the headlines, but instances of everyday racism and anti-Semitic attacks are causing German victim advice...",https://www.euronews.com/my-europe/2024/05/30/right-wing-violence-is-rising-at-an-alarming-rate-warn-german-victim-support-groups&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQIBhAC&usg=AOvVaw0PcoMwg91o8LJcgsjUBYI3,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
European users alerted that Meta will use public posts to train AI,Euronews.com,6 hours ago,2024-05-30 15:48:35.544711,"Facebook and Instagram's parent company will soon use public posts “to help develop and improve AI,” European users were told.",https://www.euronews.com/next/2024/05/30/meta-will-soon-use-your-public-posts-to-train-its-ai-can-you-prevent-it&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQICRAC&usg=AOvVaw0Dr8IkfRhd6Fifqsr85ALB,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Forever chemicals: Report finds 'alarming' levels of groundwater contamination in Europe,Euronews.com,6 hours ago,2024-05-30 15:48:35.555964,Samples have revealed high levels of Trifluoroacetic acid in ten European countries' water supplies.,https://www.euronews.com/my-europe/2024/05/30/forever-chemicals-report-finds-alarming-levels-of-groundwater-contamination-in-europe&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQIAhAC&usg=AOvVaw2_UYM43B_SFQcKt561NJPn,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Slovenian government recognises Palestinian state pending parliament approval,Euronews.com,6 hours ago,2024-05-30 15:48:35.566818,"The small Alpine country's parliament must still ratify the decision, but it's widely seen as a formality, as none of the parliamentary parties in the...",https://www.euronews.com/my-europe/2024/05/30/slovenian-government-recognises-palestinian-state-pending-parliament-approval&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQIBxAC&usg=AOvVaw1NB0jV78PWeR4TD26zb1h7,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Meet the young European climate activists running in the EU elections,Euronews.com,7 hours ago,2024-05-30 14:48:35.578071,A generation of young Europeans that became activists while still at school is now of age to take up positions in political office.,https://www.euronews.com/green/2024/05/30/young-green-and-european-meet-the-new-generation-of-eco-activists-running-in-the-eu-electi&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQIBBAC&usg=AOvVaw1d6LD-jZt1fX8Sygr3bK69,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
EU elections: Where do parties stand on anti-discrimination policies?,Euronews.com,7 hours ago,2024-05-30 14:48:35.591107,Only two of the European Parliaments seven political parties explicitly call for the swift adoption of a stalled directive to combat discrimination ahead of...,https://www.euronews.com/my-europe/2024/05/30/eu-elections-where-do-parties-stand-on-anti-discrimination-policies&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQICBAC&usg=AOvVaw0H_N7KVLMlr7D_7oSw18gv,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Spanish inflation rises for third consecutive month as energy costs climb,Euronews.com,8 hours ago,2024-05-30 13:48:35.603292,"A jump in electricity prices linked to higher VAT rates is pushing up inflation in Spain. Upticks are being seen across the eurozone, although the causes...",https://www.euronews.com/business/2024/05/30/spanish-inflation-rises-for-third-consecutive-month-as-energy-costs-climb&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQIARAC&usg=AOvVaw0bI_ZluTnl2_sRQ25ZQdHD,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
NATO foreign ministers discuss restrictions on Ukraine using their weapons to attack Russia,Euronews.com,9 hours ago,2024-05-30 12:48:35.617643,"The alliance's leaders are concerned that Russia is gaining an edge, but are unsure whether to allow Ukraine to hit back beyond its borders.",https://www.euronews.com/my-europe/2024/05/30/nato-foreign-ministers-discuss-restrictions-on-ukraine-using-their-weapons-to-attack-russi&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQIAxAC&usg=AOvVaw1aez1Ci7t80PgGVgPruNIs,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Watch Live: Volcano on Iceland’s Reykjanes peninsula erupts,YouTube,9 hours ago,2024-05-30 12:48:35.630643,"A volcano in southwestern Iceland erupted Wednesday for the fifth time since December, spewing red lava that once again threatened the coastal town of...",https://www.youtube.com/watch%3Fv%3DMjBeCs3mASU&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQIABAC&usg=AOvVaw2cPW-O4ed_ZjHsjKGSgcWl,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Eurozone unemployment hits record low a week before ECB rate decision,Euronews.com,9 hours ago,2024-05-30 12:48:35.642072,"Falling unemployment could point to a brightening European outlook, with the Euro Area economic sentiment improving as well.",https://www.euronews.com/business/2024/05/30/eurozone-unemployment-hits-record-low-a-week-before-ecb-rate-decision&ved=2ahUKEwir_cehrbaGAxXKEVkFHREyCrUQxfQBegQIBRAC&usg=AOvVaw0xfssBA3NtSgFJKGtnseLo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"Girls are getting their periods at younger ages compared to past generations, study finds",Euronews.com,0 hours ago,2024-05-30 21:48:36.040518,"A recent study found that girls are starting menstruation earlier and experiencing more irregular cycles, which could be influenced by factors like obesity...",https://www.euronews.com/health/2024/05/30/girls-are-getting-their-periods-at-younger-ages-compared-to-past-generations-study-finds&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgHEAI&usg=AOvVaw0sjpGarbao42aeKhysudwE,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Battle of the billionaires: Arnault loses out to Bezos for world's richest man title,Euronews.com,0 hours ago,2024-05-30 21:48:36.042348,"Bernard Arnault, head of luxury group LVMH, has lost his position as a result of the reorganisation of his company and subsequent stock market concerns,...",https://www.euronews.com/business/2024/05/30/battle-of-the-billionaires-arnault-loses-out-to-bezos-for-worlds-richest-man-title&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgJEAI&usg=AOvVaw0o2Snbs5SA_R29YvYUFSYH,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
EPP-ECR conservative coalition project could break down in Poland,Euronews.com,0 hours ago,2024-05-30 21:48:36.044013,"According to the Euronews Super Poll, Polish conservative forces are to win the European elections in the Eastern European country.",https://www.euronews.com/2024/05/30/epp-ecr-conservative-coalition-project-could-break-down-in-poland&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgAEAI&usg=AOvVaw2Cuy-_kpAHK6j3ecBVDs5V,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"No matter how hard you try, you just can't beat real meat",Euronews.com,1 hours ago,2024-05-30 20:48:36.045584,"At this point it looks like most of our protein will be sourced from animals for some time to come, whether we like it or not, as it has for the past 100000...",https://www.euronews.com/culture/2024/05/30/no-matter-how-hard-you-try-you-just-cant-beat-real-meat&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgFEAI&usg=AOvVaw2LY5BcVl1O4-Dp1ViqHhhC,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Trans actress sues French far-right politician after transphobic slur,Euronews.com,1 hours ago,2024-05-30 20:48:36.047194,"The actress, who became the first transgender woman to win the Best Actress prize at Cannes, dedicated her award to “all the trans people who are suffering”...",https://www.euronews.com/culture/2024/05/30/trans-actress-karla-sofia-gascon-sues-french-far-right-politician-after-transphobic-remark&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgGEAI&usg=AOvVaw2k2E6Nt9GTvfyaWNEQj7ij,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Who will be next NATO secretary general?,Euronews.com,2 hours ago,2024-05-30 19:48:36.048762,Euronews examines contenders and challenges for the top military post – with Mark Rutte's coronation still not guaranteed.,https://www.euronews.com/my-europe/2024/05/30/who-will-be-next-nato-secretary-general&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgCEAI&usg=AOvVaw1jNnNz7vCvTTTAuBLeJCv8,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Spain's parliament gives final approval to amnesty law for Catalonia's separatists,Euronews.com,3 hours ago,2024-05-30 18:48:36.050272,"The measure is supposed to help keep the country's government together, but has infuriated many Spaniards who consider it a blow against the rule of law.",https://www.euronews.com/my-europe/2024/05/30/spains-parliament-expected-to-give-final-approval-to-amnesty-law-for-catalonias-separatist&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgBEAI&usg=AOvVaw3sg_86_4ARI-AjFYFqXaAY,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
AfD fears losing voters over latest Russia and China spy scandals,Euronews.com,3 hours ago,2024-05-30 18:48:36.051757,Recent investigations linking top AfD members to Beijing and Moscow have rattled the far-right party voting base in the run-up to the European elections in...,https://www.euronews.com/my-europe/2024/05/30/afd-fears-voters-losing-patience-over-latest-russia-and-china-spy-scandals&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgDEAI&usg=AOvVaw3DQxw95jrIboB9UyTaD-u1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
US pledges €124 million in aid to Moldova to counter Russian influence,Euronews.com,3 hours ago,2024-05-30 18:48:36.053672,Some €78 million will be directed to bolster energy infrastructure and €46 million to overhaul key industries and deter disinformation.,https://www.euronews.com/2024/05/30/us-pledges-124-million-in-aid-to-moldova-to-counter-russian-influence&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgIEAI&usg=AOvVaw3iavvOYA4_WenD_XDOBzX1,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Four arrested in world's largest malware network operation - Europol,Euronews.com,3 hours ago,2024-05-30 18:48:36.055574,Police arrested four people and took down 100 servers across Europe and North America in what Europol said was the biggest sweep against malware ever...,https://www.euronews.com/next/2024/05/30/four-arrested-in-worlds-largest-malware-network-operation-europol-says&ved=2ahUKEwjfs-WhrbaGAxUvKFkFHTEZC_k4ChDF9AF6BAgEEAI&usg=AOvVaw2SNd5icE5e7Z4zoTMX02tw,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Migration splinters Italy ahead of European elections,Euronews.com,4 hours ago,2024-05-30 17:48:36.409466,The adoption of the EU's pact on migration and asylum has left Italy's leaders and opposition parties so divided.,https://www.euronews.com/my-europe/2024/05/30/migration-remains-a-hot-topic-in-italy-ahead-of-european-elections&ved=2ahUKEwi3nv6hrbaGAxVSE1kFHc1eCUY4FBDF9AF6BAgHEAI&usg=AOvVaw0gSZdgwrPtx95Xd3nUNe6-,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
John Lennon's long-lost guitar breaks world record at auction,Euronews.com,5 hours ago,2024-05-30 16:48:36.411520,A guitar used by John Lennon has become the most expensive Beatles instrument ever sold at auction.,https://www.euronews.com/culture/2024/05/30/while-my-guitar-gently-sells-john-lennons-long-lost-guitar-breaks-world-record-at-auction&ved=2ahUKEwi3nv6hrbaGAxVSE1kFHc1eCUY4FBDF9AF6BAgJEAI&usg=AOvVaw0680t68sphsVhpMEboOMoh,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Who's in the frame to be the next health Commissioner?,Euronews.com,5 hours ago,2024-05-30 16:48:36.413173,"With a key contender suddenly out of the game, the race for the health portfolio in the next EU executive is back in play.",https://www.euronews.com/health/2024/05/30/whos-in-the-frame-to-be-the-next-health-commissioner&ved=2ahUKEwi3nv6hrbaGAxVSE1kFHc1eCUY4FBDF9AF6BAgFEAI&usg=AOvVaw2lMMyTS10IuZuiaUUD3r05,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
Could a left-nationalist party emerge in the next EU parliament?,Euronews.com,6 hours ago,2024-05-30 15:48:36.414755,"Radio Schuman is your new go-to podcast to spice up your weekday mornings with relevant news, insights, and behind-the-scenes stories from Brussels and...",https://www.euronews.com/my-europe/2024/05/30/could-a-left-nationalist-party-emerge-in-the-next-eu-parliament-radio-schuman-podcast&ved=2ahUKEwi3nv6hrbaGAxVSE1kFHc1eCUY4FBDF9AF6BAgAEAI&usg=AOvVaw0MIblIONxz8dnmsLoCs_lw,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
"The New Caledonia riots are over, but what remains?",Euronews.com,6 hours ago,2024-05-30 15:48:36.416277,A recent attempt to alter French voting lists in New Caledonia sent the archipelago into a violent crisis – and some are warning that the conflict is far...,https://www.euronews.com/2024/05/30/how-french-colonisation-set-new-caledonia-on-fire&ved=2ahUKEwi3nv6hrbaGAxVSE1kFHc1eCUY4FBDF9AF6BAgEEAI&usg=AOvVaw1J-fHLqgMJFKxhLVVFNlMx,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Euronews
